date,open,high,low,close,volume,day_of_week,month,week_of_year,is_month_end,return_1,log_return,return_mean_7,return_mean_14,momentum_7,momentum_14,volatility_7,volatility_14,volatility_30,vol_regime,volatility_squeeze,trend_strength,close_lag_1,return_lag_1,close_lag_2,return_lag_2,close_lag_3,return_lag_3,close_lag_7,return_lag_7,close_lag_14,return_lag_14,lag_momentum_1,rsi,rsi_14,rsi_momentum,hl_range,body,high_low_range,close_open_range,buy_pressure,sell_pressure,volume_ma_7,volume_ma_14,volume_change,volume_ratio,mean_20,std_20,z_score_20,bb_upper,bb_lower,bb_width,ema_20,ema_50,ema_diff,ema_ratio,ema20_slope,ema50_slope,resistance_20,support_20,breakout_up_dist,breakout_down_dist,atr_14,trend_conf,mean_conf,breakout_conf,target,time_idx
2026-03-04,68338.01,74050.0,67400.0,72666.77,44919.0761,2,3,10,0,0.06334352775907992,0.061418215316930716,0.00950748411203806,0.0063763490486050045,0.06881695662943077,0.09337461067392905,0.032889997459330855,0.031061790452790134,0.04390282999124528,0.7491543646898191,0.7491543646898191,0.003071090707831534,68338.0,-0.007174587301422502,68830.06,0.04537839252942392,65776.47,-0.018031259656580454,67988.04,0.059540542765822574,66461.0,-0.015564435209118136,-0.0004937332631560571,64.27331067976235,64.27331067976235,4.423093633479135,0.09151363133382573,4328.760000000009,0.09151363133382573,0.06334337215848027,0.791995488721686,0.20800451127816358,27088.377064285716,24474.96388785714,0.7987602578796109,1.6582416876949506,67682.678,1882.8541046971222,2.647094104404389,71448.38620939424,63916.969790605755,0.11127539041508341,68814.515732441,73953.83779342438,-5139.322060983381,0.9305063507949377,405.50044921673543,-52.53337932343129,74050.0,62510.28,-0.01867967589466546,0.16247711576399662,3628.4511874099635,1.0,0.9900087858292428,0.40583322402401667,-0.024744659742350593,12
2026-03-05,72666.77,73558.15,70645.47,70890.72,26590.51253,3,3,10,0,-0.02444102029029227,-0.024744659742350593,0.007033074025555328,0.0040279462080584074,0.0504635239914899,0.05801154652136531,0.03496234642465433,0.03214279944833583,0.043588521274793034,0.8020998327092367,0.8020998327092367,0.002028219786109925,72666.77,0.061418215316930716,68338.0,-0.007174587301422502,68830.06,0.04537839252942392,67485.18,-0.007423789136971464,67003.73,0.008132980025301773,0.0030993795821604255,58.46013410007327,58.46013410007327,2.950104379704764,0.04108690107816582,1776.050000000003,0.04108690107816582,-0.024441020290291948,0.08420080475710218,0.9157991952425545,27924.482008571427,25335.55264857143,-0.40803518596857336,0.9522293921812796,67784.51599999999,2000.9190572187347,1.5523886330095056,71786.35411443746,63782.677885562516,0.11807528770840273,69012.24947220852,73833.71552701558,-4821.466054807053,0.9346983147144501,197.7337397675292,-120.12226640879817,74050.0,62510.28,-0.04266414584739981,0.13406498899060873,3577.324674023537,1.0,0.9141787460892861,0.29252743054101643,-0.03995647071445988,13
2026-03-06,70891.02,71419.98,67744.78,68114.02,22629.88722,4,3,10,0,-0.0391687374595715,-0.03995647071445988,0.004781154651344156,9.865279192030925e-05,0.03403443946678486,0.0013820932987220758,0.03770862731324626,0.03399998467251009,0.04372683273105202,0.8623681180571734,0.8623681180571734,5.211684111364588e-05,70890.72,-0.024744659742350593,72666.77,0.061418215316930716,68338.0,-0.007174587301422502,65872.1,-0.024193035094981677,68020.01,0.015053637111473492,-0.0008421706241272195,50.19005119108172,50.19005119108172,1.7081902590977043,0.05395658632393071,2777.0,0.05395658632393071,-0.039172803551140334,0.100468001741376,0.899531998258352,28124.66814857143,24426.839527857144,-0.14894881418820094,0.8046277061992165,67699.0695,1944.996306635598,0.2133425644995507,71589.0621132712,63809.0768867288,0.11492012052753964,68926.70380818866,73609.41374164242,-4682.709933453763,0.9363843604312584,-85.54566401986813,-224.30178537315805,74050.0,62510.28,-0.08016178257933715,0.08964509517474431,3584.3157687361418,1.0,0.21016366133760295,0.160286421176379,-0.012574095363267338,14
2026-03-07,68114.02,68551.04,66915.26,67262.91,12719.54315,5,3,10,0,-0.012495371731106153,-0.012574095363267338,0.0006165050097534074,-0.0007531929719468525,0.004324860399508745,-0.010489301139388396,0.03779828429077056,0.034169113525651926,0.0336410196840612,1.1235772138352222,1.1235772138352222,-0.00039647758647810616,68114.02,-0.03995647071445988,70890.72,-0.024744659742350593,72666.77,0.061418215316930716,66973.26,0.0165784521278679,67975.93,-0.0006482546691270726,-0.00017280615789709846,48.60410245323855,48.60410245323855,0.21020595795367727,0.024319197608310052,851.1100000000006,0.024319197608310052,-0.01249537173110599,0.21252857963772417,0.7874714203616645,26720.50052857143,24761.603945000003,-0.4379316597407241,0.47602188950011987,67620.586,1928.449034356248,-0.1854734004516773,71477.4840687125,63763.6879312875,0.11407467154196031,68768.24725502783,73360.53124197018,-4592.283986942348,0.9374011623253349,-158.45655316082411,-248.88249967223965,74050.0,62510.28,-0.09165550303848621,0.07602957465555951,3445.1346423978457,1.0,0.1833754781689696,0.12238343856223786,-0.01939068716249424,15
2026-03-08,67262.91,68200.0,65618.49,65971.2,21593.63901,6,3,10,0,-0.01920389706600567,-0.01939068716249424,0.00042230108033715206,-0.0017879646947186224,0.002960481156863537,-0.02472081533453374,0.03791338017410728,0.03452201702709905,0.026233087739895817,1.4452503306043347,1.4452503306043347,-0.0009372496699920788,67262.91,-0.012574095363267338,68114.02,-0.03995647071445988,70890.72,-0.024744659742350593,65776.47,-0.018031259656580454,67643.4,-0.00490388304368946,-3.7225372387558124e-05,46.84478897707705,46.84478897707705,0.13868311506388534,0.03913086316453173,1291.7100000000064,0.03913086316453173,-0.019203897066005428,0.13662933709335076,0.8633706629062619,26490.754874285714,25720.068528571428,0.697674103177204,0.8151386818712325,67474.5245,1937.6546548136157,-0.7758474897808002,71349.83380962723,63599.215190372764,0.11486733217741096,68501.86180216803,73070.75354620664,-4568.891744038614,0.937473044654584,-266.3854528598022,-289.77769576353603,74050.0,62510.28,-0.10909925725860761,0.05536561346389655,3383.4471679408566,1.0,0.6503168094739906,0.08411219409803182,0.03662460641351922,16
2026-03-09,65971.2,69516.65,65821.97,68432.16,28896.7213,0,3,11,0,0.03730355064027946,0.03662460641351922,-0.0008282397933635181,0.00405440513598716,-0.0057809044478530636,0.05840353303528434,0.03629314940655483,0.03352242438757461,0.026976719638733167,1.3453506781860334,1.3453506781860334,0.002119648150320235,65971.2,-0.01939068716249424,67262.91,-0.012574095363267338,68114.02,-0.03995647071445988,68830.06,0.04537839252942392,64656.02,-0.04516857121636174,0.00011209570966459025,57.269468593794954,57.269468593794954,-0.3310693257200506,0.05399040451156209,2460.9600000000064,0.05399040451156209,0.037303550640278925,0.7064725497199489,0.29352745027978044,26045.945872857144,25421.555105000003,0.3382052597349594,1.1094517911178101,67520.9565,1949.4764758027318,0.46740933338235413,71419.90945160546,63622.00354839454,0.115488676514984,68495.22353529489,72888.84791694363,-4393.62438164874,0.9397215828317633,-6.638266873138491,-181.9056292630121,74050.0,62510.28,-0.07586549628629197,0.09473449806975605,3405.678084516509,1.0,0.4361037302156597,0.16116963013677194,0.02191822593227371,17
2026-03-10,68432.16,71777.0,68391.41,69948.63,32602.57726,1,3,11,0,0.022160194855752158,0.02191822593227371,0.0033278763828787977,0.006283560779522137,0.023568585560010513,0.09195520007992752,0.03710204088658881,0.03360433178077888,0.02714378807027179,1.3668703654650567,1.3668703654650567,0.003411725593099926,68432.16,0.03662460641351922,65971.2,-0.01939068716249424,67262.91,-0.012574095363267338,68338.0,-0.007174587301422502,64058.15,-0.009289953077215952,0.0008631901698587375,60.952430534864455,60.952430534864455,1.4365625741515502,0.04840109091486063,1516.4700000000012,0.04840109091486063,0.022160194855751724,0.45995528105870553,0.5400447189409991,27135.993795714283,26100.108036428574,0.12824485939171226,1.2014513824493827,67695.338,2004.8707105489161,1.1239088825742511,71705.07942109783,63685.59657890217,0.1184643297326552,68633.64319860014,72773.54525353409,-4139.9020549339475,0.9431125412330541,138.41966330524883,-115.30266340954404,74050.0,62510.28,-0.055386495611072784,0.1189940278622954,3404.2432213367583,1.0,0.8089242674332925,0.23062566772707155,0.003471234391040441,18
2026-03-11,69948.64,71321.0,68977.91,70191.86,27249.27542,2,3,11,0,0.0034772661022810514,0.003471234391040441,-0.004950263749391242,0.0022786101813234124,-0.034058346063819855,0.03241481884166686,0.027096151243917847,0.029906666001122042,0.027147290567254644,0.9981161905890279,0.9981161905890279,0.0008783168338780031,69948.63,0.02191822593227371,68432.16,0.03662460641351922,65971.2,-0.01939068716249424,72666.77,0.061418215316930716,67988.04,0.059540542765822574,-0.0007464985239063685,54.74868280083268,54.74868280083268,-1.8646495853690617,0.033381221127349564,243.22000000000116,0.033381221127349564,0.0034771226431278388,0.5180978963673956,0.48190210363217767,24611.736555714284,25850.056810000002,-0.16419873181522815,1.1071658986075175,67854.7445,2072.586949230564,1.1276320642984425,71999.91839846113,63709.57060153887,0.12217786476113156,68782.04479873346,72672.30269457196,-3890.2578958384984,0.9464684927875552,148.40160013332206,-101.24255896212708,74050.0,62510.28,-0.05210182309250435,0.12288506786403579,3328.4465626698466,1.0,0.8102072835786782,0.23882334364281904,0.004966571049048208,19
2026-03-12,70191.86,70800.0,69205.91,70541.34,21997.1605,3,3,11,0,0.0049789249066771735,0.004966571049048208,-0.0007058022077628416,0.0031636359088962457,-0.004928430688812324,0.04528638732237211,0.025773454679328952,0.02978052476741101,0.026928322124824856,0.9571132431773575,0.9571132431773575,0.0011671866512436948,70191.86,0.003471234391040441,69948.63,0.02191822593227371,68432.16,0.03662460641351922,70890.72,-0.024744659742350593,67485.18,-0.007423789136971464,-1.710773810086447e-05,56.629080705665466,56.629080705665466,-0.27909249922903157,0.022597954617816645,349.4799999999959,0.022597954617816645,0.004978924906677083,0.8377381452735781,0.16226185472579452,23955.54340857143,25940.01270857143,-0.19274328726352608,0.9182492805455782,67980.811,2158.0857017636963,1.186481610950953,72296.98240352739,63664.63959647261,0.12698205096515625,68949.59672266361,72588.73553007895,-3639.1388074153365,0.9498663424725408,167.55192393015022,-83.56716449301166,74050.0,62510.28,-0.04738230925050582,0.12847582829575982,3204.5639510505716,1.0,0.8294844861836814,0.2506977005384276,0.005494554272369187,20
2026-03-13,70541.34,73913.74,70386.01,70930.0,35996.61678,4,3,11,0,0.005509677020595349,0.005494554272369187,0.005787201361784169,0.0052841780065641655,0.04134214953103621,0.07678364588346187,0.019097737961268194,0.02872084135989318,0.0264610759514307,0.7217294290902101,0.7217294290902101,0.0014663939487931641,70541.34,0.004966571049048208,70191.86,0.003471234391040441,69948.63,0.02191822593227371,68114.02,-0.03995647071445988,65872.1,-0.024193035094981677,0.00020532872296626637,61.58647603806788,61.58647603806788,2.546117301455381,0.04973537290286142,388.6600000000035,0.04973537290286142,0.00550967702059527,0.15420397819556753,0.845796021804149,25865.07620285714,26994.87217571429,0.6364210635277219,1.3917073546461194,68128.5145,2256.577630911769,1.241475348165538,72641.66976182355,63615.35923817647,0.1324894662666826,69138.20655860042,72523.68707791899,-3385.480519318575,0.9533189685229021,188.6098359368043,-65.04845215995738,74050.0,62510.28,-0.042133693450370796,0.1346933656352182,3227.6472402612458,1.0,0.8458758476552385,0.275549053493322,0.003967166199519513,21
2026-03-14,70930.01,71307.92,70317.0,71211.95,13017.24737,5,3,11,0,0.0039750458198222205,0.003967166199519513,0.008150238727896575,0.004383371868824994,0.058710513714021584,0.06328928888932683,0.01739458374913761,0.028536536685268354,0.02633006721943323,0.6606357265834703,0.6606357265834703,0.00110089083600876,70930.0,0.005494554272369187,70541.34,0.004966571049048208,70191.86,0.003471234391040441,67262.91,-0.012574095363267338,66973.26,0.0165784521278679,0.000322588103960367,60.088501599148444,60.088501599148444,3.5278267971918127,0.01391508026391616,281.9400000000023,0.01391508026391616,0.003974904275355359,0.9031506075153347,0.09684939248365608,25907.60537714286,26314.052952857142,-0.6383758104391498,0.5024488825001188,68306.94200000001,2355.131244881459,1.2334803023450913,73017.20448976292,63596.67951023709,0.13791460580281423,69335.70593397181,72472.24640819668,-3136.5404742248647,0.9567208051402271,197.4993753713934,-51.44066972231667,74050.0,62510.28,-0.03832613099257211,0.1392038237550665,3067.881008814014,1.0,0.8435858667594385,0.2839229710485007,0.022264632539767723,22
2026-03-15,71211.95,73199.0,70858.82,72815.24,14037.30704,6,3,11,0,0.022514339236602954,0.022264632539767723,0.01410099868536257,0.007261649882849865,0.10374284536282508,0.10701045525854469,0.012963165560615048,0.028131124337047994,0.025736059370860553,0.5036965788008676,0.5036965788008676,0.001387194248233304,71211.95,0.003967166199519513,70930.0,0.005494554272369187,70541.34,0.004966571049048208,65971.2,-0.01939068716249424,65776.47,-0.018031259656580454,0.0004115651095653793,66.4349494233019,66.4349494233019,6.892150684708714,0.032138601754247605,1603.2900000000081,0.032138601754247605,0.022514339236602645,0.8360126144139204,0.16398738558565235,24828.12938142857,25659.442127857143,0.07836216375136762,0.5653791642675801,68714.903,2395.7538785814245,1.7115017684647067,73506.41075716286,63923.395242837156,0.1394605114166509,69667.0901307364,72485.697137287,-2818.6070065506065,0.9611149907103306,331.3841967645858,13.450729090327513,74050.0,62510.28,-0.0166746792707627,0.16485224510272298,3015.902365327298,1.0,0.9368315383359448,0.3990520569226323,0.028023922724339036,23
2026-03-16,72815.25,74909.08,72270.41,74884.67,28409.53019,0,3,12,0,0.028420286742171008,0.028023922724339036,0.012872329586908258,0.006022044896772373,0.0942906083923114,0.08796461894701246,0.010678869185922351,0.02666653802098755,0.026089413400698157,0.40931808671169645,0.40931808671169645,0.0009393626587246527,72815.24,0.022264632539767723,71211.95,0.003967166199519513,70930.0,0.005494554272369187,68432.16,0.03662460641351922,68830.06,0.04537839252942392,0.002099345747805952,64.818033594883,64.818033594883,6.111731822454798,0.03523645093181239,2069.4199999999983,0.03523645093181239,0.02842014550523372,0.9907491274009277,0.009250872598693378,24758.53065142857,25402.23826214286,1.023859000094936,1.1474643059385117,69256.22899999999,2508.6492051320183,2.2436142081896078,74273.52741026403,64238.93058973596,0.14489089234887337,70164.00249923769,72579.77450445222,-2415.7720052145305,0.9667156308805105,496.91236850128917,94.07736716521322,74909.08,63030.0,-0.0003258616979410662,0.18807980326828194,2988.9571963753483,1.0,0.9777468162615829,0.49795832938316564,-0.01310971909840106,24
